name,total_ref
gopocketguardian.com,1
pumpic.com,1
www.lavanguardia.com,1
www.greatschools.org,1
cyber.harvard.edu,1
acamh.onlinelibrary.wiley.com,1
kids.youtube.com,1
wellbeing.google,1
beta.prx.org,1
www.nicoleausmer.com,1
unladylike2020.com,1
nj.pbslearningmedia.org,1
Archive.org,1
www.cls.ioe.ac.uk,1
www.4chan.org,1
www.afrosaya.com,1
www.life360.com,1
www.ala.org,1
www.americastestkitchen.com,1
www.dinnertimeapp.com,1
support.steampowered.com,1
podcast.duolingo.com,1
mamabearapp.com,1
www.socialjudo.com,1
habyts.com,1
pinna.fm,1
holdmeback.com,1
www.android.com,1
www.noodleloaf.com,1
www.ucf.edu,1
www.wgrz.com,1
www.thetennews.com,1
gimletmedia.com,1
econsultancy.com,1
hbr.org,1
www.abcactionnews.com,1
www.digitalpassport.org,1
slack-redir.net,1
www.popsugar.com,1
www.overdrive.com,1
keepass.info,1
1password.com,1
lastpass.com,1
firesteelwa.org,1
www.readingrockets.org,1
www.stitcher.com,1
embeds.audioboom.com,1
www.buzzfeed.com,1
blogs.wgbh.org,1
www.scpr.org,1
www.refinery29.com,1
www.waterstones.com,1
www.startribune.com,1
www.amazon.co.uk,1
www.csmonitor.com,1
theconversation.com,1
www.cityclub.org,1
the-parallax.com,1
www.pocketcasts.com,1
www.pittsburgh.cbslocal.com,1
www.dailydot.com,1
video.foxnews.com,1
hauteliving.com,1
iop.harvard.edu,1
insider.foxnews.com,1
dschool.stanford.edu,1
www.commonwealthclub.org,1
www.goodhousekeeping.com,1
www.freep.com,1
kron4.com,1
hyperurl.co,1
fox40.com,1
www.thirteen.org,1
www.stac-study.org,1
www.waze.com,1
science.time.com,1
www.hispanicheritagemonth.gov,1
www.capitalnewyork.com,1
www.stltoday.com,1
well.blogs.nytimes.com,1
www.techlearning.com,1
www.thecut.com,1
magazines.scholastic.com,1
venturebeat.com,1
www.pocket-lint.com,1
edscoop.com,1
wjla.com,1
www.wpsdlocal6.com,1
www.edtechmagazine.com,1
www.the74million.org,1
triblive.com,1
hosted2.ap.org,1
bookshop.org,1
www.slate.com,1
www.elle.com,1
www2.ed.gov,1
www.foxbusiness.com,1
cheddar.com,1
www.cultofpedagogy.com,1
13wham.com,1
www.charter.com,1
theshow.kjzz.org,1
tn.chalkbeat.org,1
corporate.target.com,1
www.mireembolso.org,1
www.getyourrefund.org,1
www.getctc.org,1
www.irs.gov,1
www.who.int,1
pdfs.semanticscholar.org,1
www.psycom.net,1
donotsell.org,1
www.comparitech.com,1
www.whatsapp.com,1
www.vudu.com,1
www.bostonglobe.com,1
www.amestrib.com,1
www.ipsos.com,1
podcasts.google.com,1
ambermac.com,1
www.sky.com,1
www.the-sun.com,1
www.kaleidescape.com,1
wiki.roblox.com,1
calmatters.org,1
www.vulture.com,1
parenting.nytimes.com,1
www.att.com,1
parentology.com,1
www.outsideonline.com,1
www.atpe.org,1
www.soulbehindthatscreen.org,1
screenready.att.com,1
digitalyou.att.com,1
corporate.comcast.com,1
www.brookings.edu,1
www.azcentral.com,1
the1a.org,1
newsroom.cox.com,1
www.cox.com,1
www.nbcdfw.com,1
www.directv.com,1
www.fandango.com,1
www.telemundoareadelabahia.com,1
https:,1
